"Plugin","Plugin Name","IP Address","MAC Address","Repository","DNS Name","NetBIOS Name"
"102094","SSH Commands Require Privilege Escalation","134.164.99.28","60:38:e0:d4:32:db","ms.vicksburg-0012.erdc.usace - v4","gslmsb-wn-s8579.erdc.dren.mil","ERDC\GSLCDP-MN-2861H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.99.28","60:38:e0:d4:32:db","ms.vicksburg-0012.erdc.usace - v4","gslmsb-wn-s8579.erdc.dren.mil","ERDC\GSLCDP-MN-2861H"
"21745","Authentication Failure - Local Checks Not Run","134.164.107.74","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\N10850-2"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.107.74","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\N10850-2"
"21745","Authentication Failure - Local Checks Not Run","134.164.107.75","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\CHL-N10850-75"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.107.75","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\CHL-N10850-75"
"21745","Authentication Failure - Local Checks Not Run","134.164.107.80","","ms.vicksburg-0012.erdc.usace - v4","chljzg-wn-2077g.erdc.dren.mil","ERDC\CHL-N10850-80"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.107.80","","ms.vicksburg-0012.erdc.usace - v4","chljzg-wn-2077g.erdc.dren.mil","ERDC\CHL-N10850-80"
"102094","SSH Commands Require Privilege Escalation","134.164.109.57","00:3e:e1:c9:d5:82","ms.vicksburg-0012.erdc.usace - v4","chlcjm-wd-s8510.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.109.57","00:3e:e1:c9:d5:82","ms.vicksburg-0012.erdc.usace - v4","chlcjm-wd-s8510.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.46","0c:c4:7a:69:86:7d","ms.vicksburg-0012.erdc.usace - v4","","FRF\PEELER"
"21745","Authentication Failure - Local Checks Not Run","134.164.129.90","","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.90","","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.129.171","","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.171","","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.129.172","","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.172","","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.129.174","18:03:73:40:75:1d","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\CHLRM-WD-6362C"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.174","18:03:73:40:75:1d","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\CHLRM-WD-6362C"
"102094","SSH Commands Require Privilege Escalation","134.164.129.237","f8:b1:56:d8:ba:c5","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.129.237","f8:b1:56:d8:ba:c5","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.168.27","58:ef:68:e7:42:c8","ms.vicksburg-0012.erdc.usace - v4","gsljdg-mn-s1644.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.168.27","58:ef:68:e7:42:c8","ms.vicksburg-0012.erdc.usace - v4","gsljdg-mn-s1644.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.184.41","00:3e:e1:c9:b1:85","ms.vicksburg-0012.erdc.usace - v4","itljxh-wn-2475g.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.184.41","00:3e:e1:c9:b1:85","ms.vicksburg-0012.erdc.usace - v4","itljxh-wn-2475g.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.184.51","","ms.vicksburg-0012.erdc.usace - v4","itlka9-wn-2524h.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.184.51","","ms.vicksburg-0012.erdc.usace - v4","itlka9-wn-2524h.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.184.67","00:3e:e1:c2:da:f2","ms.vicksburg-0012.erdc.usace - v4","itldm0-wn-6927h.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.184.67","00:3e:e1:c2:da:f2","ms.vicksburg-0012.erdc.usace - v4","itldm0-wn-6927h.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.184.76","d0:81:7a:d9:0c:06","ms.vicksburg-0012.erdc.usace - v4","itljsc-md-2959g.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.184.76","d0:81:7a:d9:0c:06","ms.vicksburg-0012.erdc.usace - v4","itljsc-md-2959g.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.190.11","","ms.vicksburg-0012.erdc.usace - v4","itllda-wd-s0940.erdc.dren.mil","UNKNOWN\ITLMBP-MD-Q5299"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.190.11","","ms.vicksburg-0012.erdc.usace - v4","itllda-wd-s0940.erdc.dren.mil","UNKNOWN\ITLMBP-MD-Q5299"
"102094","SSH Commands Require Privilege Escalation","134.164.200.32","00:e0:4c:68:07:a5","ms.vicksburg-0012.erdc.usace - v4","gsllrc-wn-2993h.erdc.dren.mil","UNKNOWN\GSLZBM-MN-1945H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.200.32","00:e0:4c:68:07:a5","ms.vicksburg-0012.erdc.usace - v4","gsllrc-wn-2993h.erdc.dren.mil","UNKNOWN\GSLZBM-MN-1945H"
"102094","SSH Commands Require Privilege Escalation","134.164.204.37","78:7b:8a:dc:7a:69","ms.vicksburg-0012.erdc.usace - v4","el1kbd-wd-57379.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.204.37","78:7b:8a:dc:7a:69","ms.vicksburg-0012.erdc.usace - v4","el1kbd-wd-57379.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.212.244","82:d0:50:85:a8:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLVLB-MN-1331G"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.244","82:d0:50:85:a8:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLVLB-MN-1331G"
"102094","SSH Commands Require Privilege Escalation","134.164.213.124","82:13:11:84:28:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMFH-MN-S3358"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.124","82:13:11:84:28:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMFH-MN-S3358"
"102094","SSH Commands Require Privilege Escalation","134.164.213.127","82:17:01:4d:61:c1","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLLAK-MN-S0308"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.127","82:17:01:4d:61:c1","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLLAK-MN-S0308"
"102094","SSH Commands Require Privilege Escalation","134.164.213.130","0e:85:90:74:45:fd","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLMWP-MN-R1303"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.130","0e:85:90:74:45:fd","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLMWP-MN-R1303"
"21745","Authentication Failure - Local Checks Not Run","134.164.213.141","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLACS-MN-2354H"
"102094","SSH Commands Require Privilege Escalation","134.164.213.171","0e:a9:04:8e:86:3e","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.171","0e:a9:04:8e:86:3e","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.108","d6:ec:e1:7a:e0:58","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\EL1NGV-MN-2396H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.108","d6:ec:e1:7a:e0:58","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\EL1NGV-MN-2396H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.112","82:dc:3c:4a:c8:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLBDB-MD-4426H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.112","82:dc:3c:4a:c8:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLBDB-MD-4426H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.120","0e:22:fb:44:70:1e","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.120","0e:22:fb:44:70:1e","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.123","82:98:86:61:18:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLLS9-MN-5486H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.123","82:98:86:61:18:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLLS9-MN-5486H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.125","38:f9:d3:98:4a:76","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\GRLES9-MN-M3203"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.125","38:f9:d3:98:4a:76","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\GRLES9-MN-M3203"
"102094","SSH Commands Require Privilege Escalation","134.164.214.131","82:68:ba:05:e0:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMH9-MN-1559H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.131","82:68:ba:05:e0:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMH9-MN-1559H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.140","00:50:b6:ac:94:df","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMCK-MN-S6696"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.140","00:50:b6:ac:94:df","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMCK-MN-S6696"
"21745","Authentication Failure - Local Checks Not Run","134.164.214.146","cc:48:3a:43:f0:88","ms.vicksburg-0012.erdc.usace - v4","","ERDC\CHLDRK-WN-1234J"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.214.146","cc:48:3a:43:f0:88","ms.vicksburg-0012.erdc.usace - v4","","ERDC\CHLDRK-WN-1234J"
"102094","SSH Commands Require Privilege Escalation","134.164.214.147","3a:f9:d3:a6:08:31","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCDB-MN-2854H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.147","3a:f9:d3:a6:08:31","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCDB-MN-2854H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.152","82:da:7b:27:28:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMEG-MN-4428H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.152","82:da:7b:27:28:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMEG-MN-4428H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.154","82:0e:02:28:d1:c8","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.154","82:0e:02:28:d1:c8","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.160","3c:22:fb:7a:13:2c","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.160","3c:22:fb:7a:13:2c","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.167","0e:40:08:b7:02:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLTDS-MN-Q3977"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.167","0e:40:08:b7:02:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLTDS-MN-Q3977"
"102094","SSH Commands Require Privilege Escalation","134.164.214.169","82:47:d2:84:38:00","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.169","82:47:d2:84:38:00","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.174","82:96:1f:01:bc:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLGRH-MD-2855H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.174","82:96:1f:01:bc:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLGRH-MD-2855H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.175","f0:18:98:25:bd:49","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLWBL-MN-3809G"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.175","f0:18:98:25:bd:49","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLWBL-MN-3809G"
"102094","SSH Commands Require Privilege Escalation","134.164.214.189","8c:85:90:3c:d4:79","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.189","8c:85:90:3c:d4:79","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.197","24:f5:a2:5d:33:c7","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.197","24:f5:a2:5d:33:c7","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.200","82:0f:13:95:af:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\GSLSAM-MN-Q0827"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.200","82:0f:13:95:af:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\GSLSAM-MN-Q0827"
"102094","SSH Commands Require Privilege Escalation","134.164.214.204","82:99:14:a2:ac:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLALW-MN-6017H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.204","82:99:14:a2:ac:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLALW-MN-6017H"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.214.204","82:99:14:a2:ac:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLALW-MN-6017H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.205","0e:85:90:07:f4:06","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.205","0e:85:90:07:f4:06","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.210","82:17:04:4a:87:40","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.210","82:17:04:4a:87:40","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.223","60:03:08:96:34:a0","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.223","60:03:08:96:34:a0","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.231","8c:85:90:36:c7:3e","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.231","8c:85:90:36:c7:3e","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.242","82:17:06:74:1f:40","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLHVN-MN-S3433"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.242","82:17:06:74:1f:40","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLHVN-MN-S3433"
"102094","SSH Commands Require Privilege Escalation","134.164.214.245","a4:83:e7:ae:6f:cc","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLDP8-MN-6018H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.245","a4:83:e7:ae:6f:cc","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLDP8-MN-6018H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.246","82:17:0a:07:95:c0","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.246","82:17:0a:07:95:c0","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.249","88:e9:fe:83:c0:11","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLBAW-MN-R1565"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.249","88:e9:fe:83:c0:11","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLBAW-MN-R1565"
"102094","SSH Commands Require Privilege Escalation","134.164.215.3","3c:07:54:6e:d5:d8","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.3","3c:07:54:6e:d5:d8","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.215.4","82:41:6a:28:58:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCMJ-MN-3726H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.4","82:41:6a:28:58:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCMJ-MN-3726H"
"102094","SSH Commands Require Privilege Escalation","134.164.215.5","86:72:08:70:24:d3","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLDTO-MN-R6043"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.5","86:72:08:70:24:d3","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLDTO-MN-R6043"
"102094","SSH Commands Require Privilege Escalation","134.164.215.15","a8:60:b6:07:cd:dd","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.15","a8:60:b6:07:cd:dd","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.215.16","d2:a3:f2:65:94:0d","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLTLR-MN-Q6019"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.16","d2:a3:f2:65:94:0d","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLTLR-MN-Q6019"
"102094","SSH Commands Require Privilege Escalation","134.164.215.17","82:17:04:45:ec:81","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.17","82:17:04:45:ec:81","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.215.28","82:d4:18:c8:84:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CHLMM9-MN-2633H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.28","82:d4:18:c8:84:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CHLMM9-MN-2633H"
"102094","SSH Commands Require Privilege Escalation","134.164.215.30","78:4f:43:91:f7:ae","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.30","78:4f:43:91:f7:ae","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.215.37","82:da:7b:81:9c:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLDLD-MN-4227H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.37","82:da:7b:81:9c:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLDLD-MN-4227H"
"102094","SSH Commands Require Privilege Escalation","134.164.215.41","98:01:a7:a9:b8:05","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.41","98:01:a7:a9:b8:05","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.215.45","02:18:98:9d:0c:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLMJS-MN-R1761"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.45","02:18:98:9d:0c:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLMJS-MN-R1761"
"102094","SSH Commands Require Privilege Escalation","134.164.215.49","82:9e:21:84:b4:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CHLTH9-MN-3455G"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.49","82:9e:21:84:b4:05","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CHLTH9-MN-3455G"
"102094","SSH Commands Require Privilege Escalation","134.164.215.56","36:7d:da:7a:f2:f7","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.56","36:7d:da:7a:f2:f7","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.215.59","c4:b3:01:c5:f5:1f","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLTRC-MN-S4996"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.59","c4:b3:01:c5:f5:1f","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLTRC-MN-S4996"
"102094","SSH Commands Require Privilege Escalation","134.164.215.60","0a:f9:d3:cf:2e:ff","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\EL1CMC-MD-6233H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.60","0a:f9:d3:cf:2e:ff","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\EL1CMC-MD-6233H"
"102094","SSH Commands Require Privilege Escalation","134.164.215.68","82:0c:9c:a3:50:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMP9-MN-S8831"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.68","82:0c:9c:a3:50:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMP9-MN-S8831"
"102094","SSH Commands Require Privilege Escalation","134.164.215.71","06:7d:da:1c:02:75","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.71","06:7d:da:1c:02:75","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.215.77","a4:83:e7:94:89:2c","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCWS-MN-5101H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.77","a4:83:e7:94:89:2c","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCWS-MN-5101H"
"102094","SSH Commands Require Privilege Escalation","134.164.215.81","82:de:cb:41:8c:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMAS-MD-8226H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.81","82:de:cb:41:8c:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMAS-MD-8226H"
"102094","SSH Commands Require Privilege Escalation","134.164.215.87","82:ac:b7:69:c4:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLJTD-MN-2264H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.87","82:ac:b7:69:c4:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLJTD-MN-2264H"
"102094","SSH Commands Require Privilege Escalation","134.164.215.90","82:13:1d:e8:d8:c1","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.90","82:13:1d:e8:d8:c1","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.215.95","36:7d:da:3e:bb:f6","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.95","36:7d:da:3e:bb:f6","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.215.117","82:1a:d8:c7:8c:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLBCW-MN-4135H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.117","82:1a:d8:c7:8c:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLBCW-MN-4135H"
"102094","SSH Commands Require Privilege Escalation","134.164.215.118","82:0f:22:44:3e:81","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLPGR-MN-S0057"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.118","82:0f:22:44:3e:81","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLPGR-MN-S0057"
"102094","SSH Commands Require Privilege Escalation","134.164.215.120","82:d7:01:00:ac:01","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.120","82:d7:01:00:ac:01","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.215.121","82:20:36:62:98:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\GSLMMS-MN-S8700"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.121","82:20:36:62:98:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\GSLMMS-MN-S8700"
"102094","SSH Commands Require Privilege Escalation","134.164.215.131","82:21:4b:64:d8:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLBMG-MN-3326G"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.131","82:21:4b:64:d8:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLBMG-MN-3326G"
