"Plugin","Plugin Name","IP Address","MAC Address","Repository","DNS Name","NetBIOS Name"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.50.82","","ms.vicksburg-0012.erdc.usace - v4","rvdgfw-f.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.64.30","58:ef:68:e7:a7:68","ms.vicksburg-0012.erdc.usace - v4","gslmwt-wd-s7412.erdc.dren.mil","UNKNOWN\GSLMMS-MN-S8700"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.64.30","58:ef:68:e7:a7:68","ms.vicksburg-0012.erdc.usace - v4","gslmwt-wd-s7412.erdc.dren.mil","UNKNOWN\GSLMMS-MN-S8700"
"21745","Authentication Failure - Local Checks Not Run","134.164.107.74","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\N10850-2"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.107.74","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\N10850-2"
"21745","Authentication Failure - Local Checks Not Run","134.164.107.75","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\CHL-N10850-75"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.107.75","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\CHL-N10850-75"
"21745","Authentication Failure - Local Checks Not Run","134.164.107.80","","ms.vicksburg-0012.erdc.usace - v4","chljzg-wn-2077g.erdc.dren.mil","ERDC\CHL-N10850-80"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.107.80","","ms.vicksburg-0012.erdc.usace - v4","chljzg-wn-2077g.erdc.dren.mil","ERDC\CHL-N10850-80"
"102094","SSH Commands Require Privilege Escalation","134.164.109.57","00:3e:e1:c9:d5:82","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.109.57","00:3e:e1:c9:d5:82","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.46","0c:c4:7a:69:86:7d","ms.vicksburg-0012.erdc.usace - v4","","FRF\PEELER"
"21745","Authentication Failure - Local Checks Not Run","134.164.129.90","","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.90","","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.129.171","","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.171","","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.129.172","","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.172","","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.129.174","18:03:73:40:75:1d","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\CHLRM-WD-6362C"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.174","18:03:73:40:75:1d","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\CHLRM-WD-6362C"
"21745","Authentication Failure - Local Checks Not Run","134.164.129.181","4c:ed:fb:62:c9:a8","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\CELERITY"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.129.181","4c:ed:fb:62:c9:a8","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\CELERITY"
"102094","SSH Commands Require Privilege Escalation","134.164.129.237","f8:b1:56:d8:ba:c5","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.129.237","f8:b1:56:d8:ba:c5","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.184.27","","ms.vicksburg-0012.erdc.usace - v4","itltwp-wn-s5613.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.184.27","","ms.vicksburg-0012.erdc.usace - v4","itltwp-wn-s5613.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.184.41","00:3e:e1:c9:b1:85","ms.vicksburg-0012.erdc.usace - v4","itljxh-wn-2475g.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.184.41","00:3e:e1:c9:b1:85","ms.vicksburg-0012.erdc.usace - v4","itljxh-wn-2475g.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.184.44","48:65:ee:18:fa:91","ms.vicksburg-0012.erdc.usace - v4","itljpm-wd-4828h.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.184.44","48:65:ee:18:fa:91","ms.vicksburg-0012.erdc.usace - v4","itljpm-wd-4828h.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.184.67","00:3e:e1:c2:da:f2","ms.vicksburg-0012.erdc.usace - v4","itldm0-wn-6927h.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.184.67","00:3e:e1:c2:da:f2","ms.vicksburg-0012.erdc.usace - v4","itldm0-wn-6927h.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.190.11","","ms.vicksburg-0012.erdc.usace - v4","itllda-wd-s0940.erdc.dren.mil","UNKNOWN\ITLMBP-MD-Q5299"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.190.11","","ms.vicksburg-0012.erdc.usace - v4","itllda-wd-s0940.erdc.dren.mil","UNKNOWN\ITLMBP-MD-Q5299"
"102094","SSH Commands Require Privilege Escalation","134.164.200.27","00:e0:4c:aa:25:d5","ms.vicksburg-0012.erdc.usace - v4","gsljds-wn-4120h.erdc.dren.mil","UNKNOWN\GSLKLK-MN-4530H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.200.27","00:e0:4c:aa:25:d5","ms.vicksburg-0012.erdc.usace - v4","gsljds-wn-4120h.erdc.dren.mil","UNKNOWN\GSLKLK-MN-4530H"
"102094","SSH Commands Require Privilege Escalation","134.164.204.30","bc:6a:2f:47:d5:a9","ms.vicksburg-0012.erdc.usace - v4","gslcaw-wd-s3229.erdc.dren.mil","UNKNOWN\GSLBAW-MN-2609H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.204.30","bc:6a:2f:47:d5:a9","ms.vicksburg-0012.erdc.usace - v4","gslcaw-wd-s3229.erdc.dren.mil","UNKNOWN\GSLBAW-MN-2609H"
"102094","SSH Commands Require Privilege Escalation","134.164.204.37","78:7b:8a:dc:7a:69","ms.vicksburg-0012.erdc.usace - v4","el1kbd-wd-57379.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.204.37","78:7b:8a:dc:7a:69","ms.vicksburg-0012.erdc.usace - v4","el1kbd-wd-57379.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.212.244","00:00:00:00:bb:1f","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLVLB-MN-1331G"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.212.244","00:00:00:00:bb:1f","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLVLB-MN-1331G"
"102094","SSH Commands Require Privilege Escalation","134.164.213.78","36:7d:da:6a:bd:7e","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.78","36:7d:da:6a:bd:7e","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.213.79","82:17:04:45:ec:81","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.79","82:17:04:45:ec:81","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.213.85","","ms.vicksburg-0012.erdc.usace - v4","chlkeb-wn-4462h.erdc.dren.mil","UNKNOWN\ITLDWC-MN-1118J"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.213.85","","ms.vicksburg-0012.erdc.usace - v4","chlkeb-wn-4462h.erdc.dren.mil","UNKNOWN\ITLDWC-MN-1118J"
"102094","SSH Commands Require Privilege Escalation","134.164.213.100","06:7d:da:1c:02:75","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.100","06:7d:da:1c:02:75","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.213.103","82:47:d2:84:38:00","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.103","82:47:d2:84:38:00","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.213.228","0e:85:90:62:38:b6","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.228","0e:85:90:62:38:b6","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.213.240","82:17:01:7d:3f:41","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLAR9-MN-Q8455"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.240","82:17:01:7d:3f:41","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLAR9-MN-Q8455"
"102094","SSH Commands Require Privilege Escalation","134.164.213.242","82:0f:19:c3:9a:81","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLTLR-MN-Q6019"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.242","82:0f:19:c3:9a:81","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLTLR-MN-Q6019"
"102094","SSH Commands Require Privilege Escalation","134.164.213.244","0a:98:d8:bd:67:52","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.213.244","0a:98:d8:bd:67:52","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.2","60:03:08:96:34:a0","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.2","60:03:08:96:34:a0","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.6","82:9c:b2:a3:0c:00","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.6","82:9c:b2:a3:0c:00","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.7","d2:41:8a:7f:4b:58","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.7","d2:41:8a:7f:4b:58","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.11","82:de:cb:41:8c:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMAS-MD-8226H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.11","82:de:cb:41:8c:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMAS-MD-8226H"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.214.11","82:de:cb:41:8c:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMAS-MD-8226H"
"21745","Authentication Failure - Local Checks Not Run","134.164.214.26","dc:a2:66:14:00:8d","ms.vicksburg-0012.erdc.usace - v4","","ERDC\EL1MPF-WN-1069H"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.214.26","dc:a2:66:14:00:8d","ms.vicksburg-0012.erdc.usace - v4","","ERDC\EL1MPF-WN-1069H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.36","f2:18:98:3a:eb:91","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CHLTH9-MN-3455G"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.36","f2:18:98:3a:eb:91","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CHLTH9-MN-3455G"
"102094","SSH Commands Require Privilege Escalation","134.164.214.48","0e:85:90:74:45:fd","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLMWP-MN-R1303"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.48","0e:85:90:74:45:fd","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLMWP-MN-R1303"
"102094","SSH Commands Require Privilege Escalation","134.164.214.58","82:13:11:84:28:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMFH-MN-S3358"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.58","82:13:11:84:28:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMFH-MN-S3358"
"102094","SSH Commands Require Privilege Escalation","134.164.214.64","ac:bc:32:c1:60:af","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLTH8-MN-R0465"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.64","ac:bc:32:c1:60:af","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLTH8-MN-R0465"
"102094","SSH Commands Require Privilege Escalation","134.164.214.74","82:17:0a:07:95:c0","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.74","82:17:0a:07:95:c0","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.112","82:0c:9c:a3:50:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMP9-MN-S8831"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.112","82:0c:9c:a3:50:01","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMP9-MN-S8831"
"102094","SSH Commands Require Privilege Escalation","134.164.214.128","ee:49:a9:89:ec:04","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.128","ee:49:a9:89:ec:04","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.137","02:18:98:ad:60:09","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.137","02:18:98:ad:60:09","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.139","9a:3a:5c:e1:74:36","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.139","9a:3a:5c:e1:74:36","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.146","82:71:40:40:38:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLRHH-MN-1838G"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.146","82:71:40:40:38:00","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLRHH-MN-1838G"
"102094","SSH Commands Require Privilege Escalation","134.164.214.150","82:7c:ac:e2:2c:00","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.150","82:7c:ac:e2:2c:00","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.165","","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.165","","ms.vicksburg-0012.erdc.usace - v4","",""
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.214.165","","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.169","82:37:ca:a1:dc:01","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.169","82:37:ca:a1:dc:01","ms.vicksburg-0012.erdc.usace - v4","",""
"21745","Authentication Failure - Local Checks Not Run","134.164.214.170","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\ITLACS-MN-2354H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.182","0a:f9:d3:98:a8:13","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\ITLREC-MN-1909H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.182","0a:f9:d3:98:a8:13","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\ITLREC-MN-1909H"
"102094","SSH Commands Require Privilege Escalation","134.164.214.190","82:17:01:4d:61:c1","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLLAK-MN-S0308"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.190","82:17:01:4d:61:c1","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLLAK-MN-S0308"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.195","2e:e9:09:63:e9:da","ms.vicksburg-0012.erdc.usace - v4","","ERDC\CERMCW-WN-4779G"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.214.195","2e:e9:09:63:e9:da","ms.vicksburg-0012.erdc.usace - v4","","ERDC\CERMCW-WN-4779G"
"102094","SSH Commands Require Privilege Escalation","134.164.214.208","0e:22:fb:44:70:1e","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.208","0e:22:fb:44:70:1e","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.212","82:d7:01:00:ac:01","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.212","82:d7:01:00:ac:01","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.214.238","88:e9:fe:83:c0:11","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLBAW-MN-R1565"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.238","88:e9:fe:83:c0:11","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\CRLBAW-MN-R1565"
"102094","SSH Commands Require Privilege Escalation","134.164.214.244","ba:61:15:78:1d:00","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\CHLMTR-MN-S6363"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.214.244","ba:61:15:78:1d:00","ms.vicksburg-0012.erdc.usace - v4","","WORKGROUP\CHLMTR-MN-S6363"
"102094","SSH Commands Require Privilege Escalation","134.164.215.9","0e:22:fb:4b:a0:3a","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.9","0e:22:fb:4b:a0:3a","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.215.11","f2:18:98:3b:19:e4","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\GSLGG9-MN-3470G"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.11","f2:18:98:3b:19:e4","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\GSLGG9-MN-3470G"
"102094","SSH Commands Require Privilege Escalation","134.164.215.22","82:0e:02:28:d1:c8","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.22","82:0e:02:28:d1:c8","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.215.33","00:50:b6:ac:94:df","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMCK-MN-S6696"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.33","00:50:b6:ac:94:df","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLMCK-MN-S6696"
"102094","SSH Commands Require Privilege Escalation","134.164.215.45","82:dc:7b:02:28:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLJQC-MD-4590H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.45","82:dc:7b:02:28:04","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLJQC-MD-4590H"
"102094","SSH Commands Require Privilege Escalation","134.164.215.73","3a:f9:d3:a6:08:31","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCDB-MN-2854H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.73","3a:f9:d3:a6:08:31","ms.vicksburg-0012.erdc.usace - v4","","UNKNOWN\ITLCDB-MN-2854H"
"102094","SSH Commands Require Privilege Escalation","134.164.222.10","a4:83:e7:69:9f:fc","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.10","a4:83:e7:69:9f:fc","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.222.38","f0:18:98:33:3d:da","ms.vicksburg-0012.erdc.usace - v4","gslwmh-wn-s6873.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.38","f0:18:98:33:3d:da","ms.vicksburg-0012.erdc.usace - v4","gslwmh-wn-s6873.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.222.49","a4:fc:77:76:09:f1","ms.vicksburg-0012.erdc.usace - v4","gslmjr-wn-3689h.erdc.dren.mil","ERDC\GSLBPS-WN-4348H"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.222.49","a4:fc:77:76:09:f1","ms.vicksburg-0012.erdc.usace - v4","gslmjr-wn-3689h.erdc.dren.mil","ERDC\GSLBPS-WN-4348H"
"102094","SSH Commands Require Privilege Escalation","134.164.222.62","f8:ff:c2:69:78:1b","ms.vicksburg-0012.erdc.usace - v4","el1jlr-wn-0039g.erdc.dren.mil","UNKNOWN\ITLBKR-MN-6921H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.62","f8:ff:c2:69:78:1b","ms.vicksburg-0012.erdc.usace - v4","el1jlr-wn-0039g.erdc.dren.mil","UNKNOWN\ITLBKR-MN-6921H"
"102094","SSH Commands Require Privilege Escalation","134.164.222.93","","ms.vicksburg-0012.erdc.usace - v4","chlrej-wn-3879g.erdc.dren.mil","UNKNOWN\ITLDCS-MD-1675J"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.93","","ms.vicksburg-0012.erdc.usace - v4","chlrej-wn-3879g.erdc.dren.mil","UNKNOWN\ITLDCS-MD-1675J"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.222.93","","ms.vicksburg-0012.erdc.usace - v4","chlrej-wn-3879g.erdc.dren.mil","UNKNOWN\ITLDCS-MD-1675J"
"102094","SSH Commands Require Privilege Escalation","134.164.250.23","ac:87:a3:05:3a:8b","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.250.23","ac:87:a3:05:3a:8b","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.18","00:50:56:9c:9e:d3","ms.vicksburg-0012.erdc.usace - v4","ms-ia3vks.erdc.dren.mil","ERDC\MS-PINGINT"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.40","00:50:56:99:fc:a3","ms.vicksburg-0012.erdc.usace - v4","ms-jssvks.erdc.dren.mil","MYSERVER\MYSERVER"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.41","00:50:56:96:1f:ae","ms.vicksburg-0012.erdc.usace - v4","ms-jssvks-test.erdc.dren.mil","MYSERVER\MYSERVER"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.55","00:50:56:9c:65:fe","ms.vicksburg-0012.erdc.usace - v4","ms-chatdb.erdc.dren.mil","ERDC\MS-CHATDB"
"21745","Authentication Failure - Local Checks Not Run","134.164.255.112","","ms.vicksburg-0012.erdc.usace - v4","acas-vks.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.112","","ms.vicksburg-0012.erdc.usace - v4","acas-vks.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.255.125","00:50:56:9c:f2:2d","ms.vicksburg-0012.erdc.usace - v4","rdedrive.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.255.125","00:50:56:9c:f2:2d","ms.vicksburg-0012.erdc.usace - v4","rdedrive.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.255.126","00:50:56:9c:85:e7","ms.vicksburg-0012.erdc.usace - v4","rdedrive-db.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.255.126","00:50:56:9c:85:e7","ms.vicksburg-0012.erdc.usace - v4","rdedrive-db.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.255.184","","ms.vicksburg-0012.erdc.usace - v4","loginsight1.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.255.184","","ms.vicksburg-0012.erdc.usace - v4","loginsight1.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.184","","ms.vicksburg-0012.erdc.usace - v4","loginsight1.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.255.186","","ms.vicksburg-0012.erdc.usace - v4","loginsight2.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.186","","ms.vicksburg-0012.erdc.usace - v4","loginsight2.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.255.221","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.221","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.255.221","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"21745","Authentication Failure - Local Checks Not Run","134.164.255.222","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.222","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.255.222","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"21745","Authentication Failure - Local Checks Not Run","134.164.255.223","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.223","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
